Orthogroup	pbar_annotation	lhum_annotation
OG0009753	PBAR_19758-RA	LHUM_20859-RA
OG0009754	PBAR_21935-RA	LHUM_20851-RA
OG0009755	PBAR_19764-RA	LHUM_20850-RA
OG0009756	PBAR_19759-RA	LHUM_20860-RA
OG0009757	PBAR_21941-RA	LHUM_21878-RA
OG0009758	PBAR_21940-RA	LHUM_21879-RA
OG0009759	PBAR_21945-RA	LHUM_21882-RA
OG0009760	PBAR_21955-RA	LHUM_21890-RA
OG0009761	PBAR_21948-RA	LHUM_21885-RA
OG0009762	PBAR_21949-RA	LHUM_21884-RA
OG0009763	PBAR_ar_Ndufa1_like-1	LHUM_21899-RA
OG0009764	PBAR_16170-RA	LHUM_21898-RA
OG0009765	PBAR_21893-RA	LHUM_21895-RA
OG0009766	PBAR_21894-RA	LHUM_21897-RA
OG0009767	PBAR_21889-RA	LHUM_21900-RA
OG0009768	PBAR_21890-RA	LHUM_21891-RA
OG0009769	PBAR_ar_mef2-RB	LHUM_21904-RA
OG0009770	PBAR_21896-RA	LHUM_21888-RA
OG0009771	PBAR_21898-RA	LHUM_21889-RA
OG0009772	PBAR_21891-RA	LHUM_21903-RA
OG0009773	PBAR_ar_CycB-1	LHUM_21921-RA
OG0009774	PBAR_21899-RA	LHUM_21961-RA
OG0009775	PBAR_21915-RA	LHUM_21957-RA
OG0009776	PBAR_21904-RA	LHUM_21924-RA
OG0009777	PBAR_21909-RA	LHUM_21959-RA
OG0009778	PBAR_21901-RA	LHUM_21920-RA
OG0009779	PBAR_21910-RA	LHUM_12658-RA
OG0009780	PBAR_21931-RA	LHUM_12679-RA
OG0009781	PBAR_21913-RA	LHUM_12660-RA
OG0009782	PBAR_13753-RA	LHUM_19795-RA
OG0009783	PBAR_12380-RA	LHUM_11382-RA
OG0009784	PBAR_15857-RA	LHUM_24507-RA
OG0009785	PBAR_23914-RA	LHUM_12295-RA
OG0009786	PBAR_20057-RA	LHUM_14748-RA
OG0009788	PBAR_20063-RA	LHUM_14742-RA
OG0009789	PBAR_20062-RA	LHUM_14744-RA
OG0009790	PBAR_15731-RA	LHUM_16638-RA
OG0009791	PBAR_20068-RA	LHUM_14737-RA
OG0009792	PBAR_20066-RA	LHUM_14739-RA
OG0009793	PBAR_20065-RA	LHUM_14738-RA
OG0009794	PBAR_20069-RA	LHUM_14731-RA
OG0009795	PBAR_21887-RA	LHUM_14732-RA
OG0009796	PBAR_21880-RA	LHUM_14730-RA
OG0009797	PBAR_21879-RA	LHUM_14725-RA
OG0009798	PBAR_21878-RA	LHUM_14723-RA
OG0009799	PBAR_21877-RA	LHUM_14727-RA
OG0009800	PBAR_21876-RA	LHUM_14726-RA
OG0009801	PBAR_21873-RA	LHUM_14721-RA
OG0009802	PBAR_21868-RA	LHUM_14719-RA
OG0009803	PBAR_21872-RA	LHUM_11282-RA
OG0009804	PBAR_15247-RA	LHUM_11278-RA
OG0009805	PBAR_15246-RA	LHUM_11276-RA
OG0009806	PBAR_15259-RA	LHUM_11274-RA
OG0009807	PBAR_15256-RA	LHUM_11273-RA
OG0009808	PBAR_15251-RA	LHUM_11277-RA
OG0009809	PBAR_15268-RA	LHUM_11269-RA
OG0009810	PBAR_15272-RA	LHUM_11262-RA
OG0009811	PBAR_15267-RA	LHUM_11272-RA
OG0009812	PBAR_24061-RA	LHUM_21263-RA
OG0009813	PBAR_24060-RA	LHUM_21262-RA
OG0009814	PBAR_25844-RA	LHUM_21080-RA
OG0009815	PBAR_25872-RA	LHUM_15733-RA
OG0009816	PBAR_16585-RA	LHUM_18325-RA
OG0009817	PBAR_25874-RA	LHUM_18713-RA
OG0009818	PBAR_25893-RA	LHUM_21250-RA
OG0009819	PBAR_25873-RA	LHUM_21056-RA
OG0009820	PBAR_25870-RA	LHUM_21148-RA
OG0009821	PBAR_25875-RA	LHUM_21043-RA
OG0009822	PBAR_25886-RA	LHUM_18704-RA
OG0009823	PBAR_ar_SdhB_like_A-1	LHUM_21327-RA
OG0009824	CG_02545679	CG_02183428
OG0009825	PBAR_ar_Tsc1-1	LHUM_21103-RA
OG0009826	PBAR_25901-RA	LHUM_21115-RA
OG0009827	PBAR_ar_dikar-like-RA	LHUM_um_dikar-like-RA
OG0009828	PBAR_25897-RA	LHUM_21116-RA
OG0009829	PBAR_25895-RA	LHUM_21106-RA
OG0009830	PBAR_25900-RA	LHUM_21225-RA
OG0009831	PBAR_25891-RA	LHUM_21237-RA
OG0009832	PBAR_25904-RA	LHUM_21102-RA
OG0009833	PBAR_25909-RA	LHUM_21111-RA
OG0009834	PBAR_25911-RA	LHUM_21113-RA
OG0009835	PBAR_25907-RA	LHUM_25937-RA
OG0009836	PBAR_25912-RA	LHUM_21118-RA
OG0009837	PBAR_25913-RA	LHUM_21119-RA
OG0009838	PBAR_25906-RA	LHUM_21123-RA
OG0009839	PBAR_25916-RA	LHUM_21124-RA
OG0009840	PBAR_25921-RA	LHUM_21141-RA
OG0009841	PBAR_ar_RpL9-1	LHUM_21128-RA
OG0009842	PBAR_25928-RA	LHUM_21144-RA
OG0009843	PBAR_25931-RA	LHUM_21153-RA
OG0009844	PBAR_24069-RA	LHUM_21150-RA
OG0009845	PBAR_25933-RA	LHUM_21154-RA
OG0009846	PBAR_25929-RA	LHUM_21151-RA
OG0009847	PBAR_10572-RA	LHUM_21337-RA
OG0009848	PBAR_11113-RA	LHUM_21326-RA
OG0009849	PBAR_19930-RA	LHUM_21324-RA
OG0009850	PBAR_19934-RA	LHUM_21319-RA
OG0009851	PBAR_19937-RA	LHUM_21317-RA
OG0009852	PBAR_19944-RA	LHUM_21316-RA
OG0009853	PBAR_19939-RA	LHUM_21312-RA
OG0009854	PBAR_ar_NimA-1	LHUM_25930-RA
OG0009855	PBAR_19945-RA	LHUM_21303-RA
OG0009856	PBAR_19946-RA	LHUM_21304-RA
OG0009857	PBAR_15591-RA	LHUM_12368-RA
OG0009858	PBAR_19963-RA	LHUM_21306-RA
OG0009859	PBAR_19956-RA	LHUM_21301-RA
OG0009860	PBAR_19952-RA	LHUM_21311-RA
OG0009861	PBAR_19958-RA	LHUM_21053-RA
OG0009862	PBAR_17904-RA	LHUM_19554-RA
OG0009863	PBAR_19968-RA	LHUM_21290-RA
OG0009864	PBAR_19962-RA	LHUM_25917-RA
OG0009865	PBAR_19960-RA	LHUM_21294-RA
OG0009867	PBAR_19961-RA	LHUM_21366-RA
OG0009868	PBAR_19965-RA	LHUM_21369-RA
OG0009869	PBAR_19967-RA	LHUM_21292-RA
OG0009870	PBAR_19973-RA	LHUM_21367-RA
OG0009871	PBAR_19975-RA	LHUM_21373-RA
OG0009872	PBAR_19976-RA	LHUM_21372-RA
OG0009873	PBAR_19986-RA	LHUM_21386-RA
OG0009874	PBAR_19980-RA	LHUM_21379-RA
OG0009875	PBAR_19987-RA	LHUM_21384-RA
OG0009876	PBAR_19985-RA	LHUM_21380-RA
OG0009877	PBAR_19990-RA	LHUM_21387-RA
OG0009878	PBAR_19977-RA	LHUM_21376-RA
OG0009879	PBAR_19989-RA	LHUM_21389-RA
OG0009880	PBAR_19983-RA	LHUM_21377-RA
OG0009881	PBAR_19988-RA	LHUM_21385-RA
OG0009882	PBAR_19982-RA	LHUM_21378-RA
OG0009883	PBAR_ar_Y-h-RA	LHUM_21400-RA
OG0009884	PBAR_19979-RA	LHUM_21374-RA
OG0009885	PBAR_19981-RA	LHUM_21375-RA
OG0009886	PBAR_ar_Y-1-RA	LHUM_25935-RA
OG0009887	PBAR_21203-RA	LHUM_21397-RA
OG0009888	PBAR_21202-RA	LHUM_21398-RA
OG0009889	PBAR_21197-RA	LHUM_21393-RA
OG0009890	PBAR_10583-RA	LHUM_21395-RA
OG0009891	PBAR_ar_Y-e3-RA	LHUM_21401-RA
OG0009892	PBAR_21208-RA	LHUM_21403-RA
OG0009893	PBAR_21206-RA	LHUM_21399-RA
OG0009894	PBAR_21212-RA	LHUM_21410-RA
OG0009895	PBAR_21213-RA	LHUM_21406-RA
OG0009896	PBAR_21211-RA	LHUM_21409-RA
OG0009897	PBAR_21214-RA	LHUM_21411-RA
OG0009898	PBAR_21217-RA	LHUM_21412-RA
OG0009899	PBAR_21215-RA	LHUM_21413-RA
OG0009900	PBAR_21216-RA	LHUM_21414-RA
OG0009901	PBAR_21219-RA	LHUM_21420-RA
OG0009902	PBAR_21221-RA	LHUM_21423-RA
OG0009903	PBAR_21218-RA	LHUM_21415-RA
OG0009904	PBAR_21222-RA	LHUM_21418-RA
OG0009905	PBAR_21226-RA	LHUM_15710-RA
OG0009906	PBAR_21228-RA	LHUM_15711-RA
OG0009907	PBAR_21234-RA	LHUM_um_C-type-lectin_3-RA
OG0009908	PBAR_21238-RA	LHUM_15717-RA
OG0009909	PBAR_21236-RA	LHUM_15718-RA
OG0009910	PBAR_21239-RA	LHUM_15722-RA
OG0009911	PBAR_12980-RA	LHUM_15727-RA
OG0009912	PBAR_12981-RA	LHUM_15725-RA
OG0009913	PBAR_21241-RA	LHUM_15724-RA
OG0009914	PBAR_12988-RA	LHUM_21286-RA
OG0009915	PBAR_12989-RA	LHUM_21287-RA
OG0009916	PBAR_12979-RA	LHUM_15726-RA
OG0009917	PBAR_12996-RA	LHUM_21277-RA
OG0009918	PBAR_12998-RA	LHUM_21074-RA
OG0009919	PBAR_12985-RA	LHUM_21068-RA
OG0009920	PBAR_12987-RA	LHUM_21293-RA
OG0009921	PBAR_12983-RA	LHUM_21288-RA
OG0009922	PBAR_12984-RA	LHUM_21064-RA
OG0009923	PBAR_13000-RA	LHUM_21281-RA
OG0009924	PBAR_20879-RA	LHUM_12771-RA
OG0009925	PBAR_20876-RA	LHUM_12770-RA
OG0009926	PBAR_20896-RA	LHUM_12788-RA
OG0009927	PBAR_20913-RA	LHUM_12790-RA
OG0009928	PBAR_20878-RA	LHUM_24099-RA
OG0009929	PBAR_20871-RA	LHUM_24106-RA
OG0009930	PBAR_20866-RA	LHUM_12783-RA
OG0009931	PBAR_20893-RA	LHUM_12785-RA
OG0009932	PBAR_20875-RA	LHUM_15379-RA
OG0009933	PBAR_20897-RA	LHUM_10888-RA
OG0009934	PBAR_20867-RA	LHUM_10898-RA
OG0009935	PBAR_11277-RA	LHUM_12544-RA
OG0009936	PBAR_20872-RA	LHUM_15384-RA
OG0009937	PBAR_20869-RA	LHUM_15383-RA
OG0009938	PBAR_11258-RA	LHUM_15184-RA
OG0009939	PBAR_11260-RA	LHUM_15186-RA
OG0009940	PBAR_11261-RA	LHUM_15187-RA
OG0009941	PBAR_11285-RA	LHUM_15197-RA
OG0009942	PBAR_18444-RA	LHUM_16046-RA
OG0009943	PBAR_18440-RA	LHUM_16038-RA
OG0009944	PBAR_18432-RA	LHUM_16296-RA
OG0009945	PBAR_17744-RA	maker-scf7180001004906-snap-gene-3.11-RA
OG0009946	PBAR_15912-RA	LHUM_12591-RA
OG0009947	PBAR_15910-RA	LHUM_16294-RA
OG0009948	PBAR_15905-RA	LHUM_16630-RA
OG0009949	PBAR_15908-RA	LHUM_16627-RA
OG0009950	PBAR_10220-RA	LHUM_16628-RA
OG0009951	PBAR_17869-RA	LHUM_21039-RA
OG0009952	PBAR_22151-RA	LHUM_21038-RA
OG0009953	PBAR_25622-RA	LHUM_18921-RA
OG0009954	PBAR_15780-RA	LHUM_15779-RA
OG0009955	PBAR_22173-RA	LHUM_15785-RA
OG0009956	PBAR_15784-RA	LHUM_15784-RA
OG0009957	PBAR_22167-RA	LHUM_15780-RA
OG0009958	PBAR_22174-RA	LHUM_15065-RA
OG0009959	PBAR_22163-RA	LHUM_15061-RA
OG0009960	PBAR_22161-RA	LHUM_15055-RA
OG0009961	PBAR_22164-RA	LHUM_15058-RA
OG0009962	PBAR_22165-RA	LHUM_15060-RA
OG0009963	PBAR_22170-RA	LHUM_15142-RA
OG0009964	PBAR_22172-RA	LHUM_15137-RA
OG0009965	PBAR_22160-RA	LHUM_15057-RA
OG0009966	PBAR_22162-RA	LHUM_15056-RA
OG0009967	PBAR_13031-RA	LHUM_11529-RA
OG0009968	PBAR_11609-RA	LHUM_23869-RA
OG0009969	PBAR_11617-RA	LHUM_23874-RA
OG0009970	PBAR_11618-RA	LHUM_23877-RA
OG0009971	PBAR_13025-RA	LHUM_11535-RA
OG0009972	PBAR_13038-RA	LHUM_11533-RA
OG0009973	PBAR_11612-RA	LHUM_23875-RA
OG0009974	PBAR_11615-RA	LHUM_23876-RA
OG0009975	PBAR_13021-RA	LHUM_14497-RA
OG0009976	PBAR_13023-RA	LHUM_14499-RA
OG0009977	PBAR_13029-RA	LHUM_14512-RA
OG0009978	PBAR_13030-RA	LHUM_14505-RA
OG0009979	PBAR_13032-RA	LHUM_14508-RA
OG0009980	PBAR_ar_Rap-1	LHUM_14494-RA
OG0009981	PBAR_13028-RA	LHUM_14506-RA
OG0009982	PBAR_13020-RA	LHUM_14495-RA
OG0009983	PBAR_13037-RA	LHUM_14513-RA
OG0009984	PBAR_ar_Ndufb3_like-1	LHUM_11531-RA
OG0009985	PBAR_13035-RA	LHUM_11530-RA
OG0009986	PBAR_25991-RA	LHUM_19082-RA
OG0009987	PBAR_19518-RA	LHUM_16414-RA
OG0009988	PBAR_24309-RA	LHUM_23116-RA
OG0009989	PBAR_13608-RA	LHUM_14769-RA
OG0009990	PBAR_23378-RA	LHUM_13006-RA
OG0009991	PBAR_ar_SdhD_like-1	LHUM_23445-RA
OG0009992	PBAR_25758-RA	LHUM_23466-RA
OG0009997	PBAR_21714-RA	LHUM_10456-RA, LHUM_10240-RA
OG0009999	PBAR_14243-RA, PBAR_11279-RA	LHUM_14887-RA
OG0010000	PBAR_14230-RA, PBAR_23807-RA	LHUM_14816-RA
OG0010001	PBAR_20974-RA	LHUM_17706-RA, LHUM_11377-RA
OG0010002	PBAR_10409-RA	LHUM_11177-RA, LHUM_13197-RA
OG0010003	PBAR_17602-RA, PBAR_23407-RA	LHUM_16081-RA
OG0010007	PBAR_10280-RA, PBAR_16597-RA	LHUM_14822-RA
OG0010008	CG_02547769, snap_masked-pbar_scf7180000350188-abinit-gene-1.44-mRNA-1	LHUM_11673-RA
OG0010010	PBAR_12186-RA	LHUM_19151-RA, LHUM_19152-RA
OG0010011	PBAR_10701-RA	LHUM_13915-RA, LHUM_25180-RA
OG0010013	PBAR_23542-RA, PBAR_17771-RA	LHUM_16749-RA
OG0010014	PBAR_10435-RA	LHUM_20815-RA, LHUM_14944-RA
OG0010015	maker-pbar_scf7180000350228-augustus-gene-1.1-mRNA-1, CG_02547613	LHUM_12029-RA
OG0010016	PBAR_14604-RA	LHUM_12123-RA, LHUM_12135-RA
OG0010017	PBAR_15350-RA, PBAR_15351-RA	LHUM_12961-RA
OG0010018	PBAR_10171-RA	LHUM_20665-RA, LHUM_23895-RA
OG0010020	PBAR_13137-RA	LHUM_15084-RA, LHUM_14677-RA
OG0010023	PBAR_23624-RA	LHUM_10076-RA, LHUM_13472-RA
OG0010029	PBAR_25529-RA, PBAR_ar_SP30_part3-1	LHUM_15494-RA
OG0010030	PBAR_26696-RA, PBAR_24365-RA	LHUM_19601-RA
OG0010032	PBAR_24635-RA, PBAR_10052-RA	LHUM_11818-RA
OG0010033	PBAR_11943-RA	LHUM_25066-RA, LHUM_25070-RA
OG0010034	PBAR_14975-RA, PBAR_14979-RA	LHUM_23931-RA
OG0010035	PBAR_10918-RA, PBAR_25616-RA	LHUM_10526-RA
OG0010036	PBAR_12256-RA	LHUM_14707-RA, LHUM_25220-RA
OG0010037	PBAR_12439-RA, PBAR_20306-RA	LHUM_20067-RA
OG0010038	PBAR_26910-RA	LHUM_25829-RA, LHUM_25828-RA
OG0010039	PBAR_26912-RA	LHUM_25832-RA, LHUM_25833-RA
OG0010040	PBAR_26666-RA, PBAR_26687-RA	LHUM_18030-RA
OG0010041	snap_masked-pbar_scf7180000350321-abinit-gene-13.12-RA, snap_masked-pbar_scf7180000350321-abinit-gene-13.12-mRNA-1	LHUM_25327-RA
OG0010042	PBAR_11600-RA	LHUM_23815-RA, LHUM_23817-RA
OG0010043	PBAR_10731-RA, PBAR_15492-RA	LHUM_13388-RA
OG0011311	PBAR_25039-RA	LHUM_19361-RA
OG0011312	PBAR_25048-RA	LHUM_19367-RA
OG0011313	PBAR_11016-RA	LHUM_19380-RA
OG0011315	PBAR_18591-RA	LHUM_15768-RA
OG0011316	PBAR_14361-RA	LHUM_15773-RA
OG0011317	PBAR_20598-RA	LHUM_11070-RA
OG0011318	PBAR_11289-RA	LHUM_11609-RA
OG0011319	PBAR_26072-RA	LHUM_10404-RA
OG0011321	PBAR_11727-RA	LHUM_14915-RA
OG0011322	PBAR_12816-RA	LHUM_13180-RA
OG0011323	PBAR_17469-RA	LHUM_24973-RA
OG0011324	PBAR_17463-RA	LHUM_24983-RA
OG0011325	PBAR_15130-RA	LHUM_11543-RA
OG0011326	PBAR_15133-RA	LHUM_11544-RA
OG0011328	PBAR_11528-RA	LHUM_14468-RA
OG0011329	PBAR_26403-RA	LHUM_21701-RA
OG0011331	PBAR_20020-RA	LHUM_16151-RA
OG0011332	PBAR_17034-RA	LHUM_16177-RA
OG0011333	PBAR_18881-RA	LHUM_21823-RA
OG0011334	PBAR_18895-RA	LHUM_21836-RA
OG0011336	PBAR_18287-RA	LHUM_13252-RA
OG0011337	PBAR_18295-RA	LHUM_13245-RA
OG0011338	PBAR_15408-RA	LHUM_13254-RA
OG0011339	PBAR_22767-RA	LHUM_13277-RA
OG0011341	PBAR_13794-RA	LHUM_13485-RA
OG0011342	PBAR_16764-RA	LHUM_13555-RA
OG0011343	PBAR_25174-RA	LHUM_13566-RA
OG0011344	PBAR_25195-RA	LHUM_25455-RA
OG0011345	PBAR_16870-RA	LHUM_13607-RA
OG0011347	PBAR_16871-RA	LHUM_13609-RA
OG0011348	PBAR_26613-RA	LHUM_25460-RA
OG0011349	PBAR_16940-RA	LHUM_13673-RA
OG0011350	PBAR_18575-RA	LHUM_13708-RA
OG0011351	PBAR_25596-RA	LHUM_13757-RA
OG0011352	PBAR_27100-RA	LHUM_25467-RA
OG0011353	PBAR_15695-RA	LHUM_13821-RA
OG0011354	PBAR_13524-RA	LHUM_11489-RA
OG0011355	PBAR_20722-RA	LHUM_14454-RA
OG0011356	PBAR_11103-RA	LHUM_11307-RA
OG0011357	PBAR_25644-RA	LHUM_23732-RA
OG0011359	PBAR_16476-RA	LHUM_21040-RA
OG0011360	PBAR_19118-RA	LHUM_21051-RA
OG0011361	PBAR_20862-RA	LHUM_21049-RA
OG0011362	PBAR_13062-RA	LHUM_21072-RA
OG0011363	PBAR_13071-RA	LHUM_21060-RA
OG0011364	PBAR_13079-RA	LHUM_21069-RA
OG0011365	PBAR_13060-RA	LHUM_21062-RA
OG0011366	PBAR_25855-RA	LHUM_21087-RA
OG0011367	PBAR_25866-RA	LHUM_21097-RA
OG0011369	PBAR_25927-RA	LHUM_21143-RA
OG0011370	PBAR_24074-RA	LHUM_21242-RA
OG0011371	PBAR_24075-RA	LHUM_21243-RA
OG0011372	PBAR_15671-RA	LHUM_21298-RA
OG0011373	PBAR_19927-RA	LHUM_21325-RA
OG0011374	PBAR_26794-RA	LHUM_21365-RA
OG0011375	PBAR_21220-RA	LHUM_21421-RA
OG0011376	PBAR_17841-RA	LHUM_21005-RA
OG0011377	PBAR_24631-RA	LHUM_20999-RA
OG0011378	PBAR_15498-RA	LHUM_20996-RA
OG0011379	PBAR_ar_naickin-2-1	LHUM_21020-RA
OG0011381	PBAR_23953-RA	LHUM_23505-RA
OG0011382	PBAR_23954-RA	LHUM_23506-RA
OG0011383	PBAR_24276-RA	LHUM_23534-RA
OG0011384	PBAR_24266-RA	LHUM_23549-RA
OG0011385	PBAR_14240-RA	LHUM_23559-RA
OG0011386	PBAR_ar_cornichon-1	LHUM_23588-RA
OG0011387	PBAR_12128-RA	LHUM_23610-RA
OG0011388	PBAR_26539-RA	LHUM_26040-RA
OG0011389	PBAR_12135-RA	LHUM_23609-RA
OG0011390	PBAR_20261-RA	LHUM_17576-RA
OG0011391	PBAR_20251-RA	LHUM_17592-RA
OG0011392	PBAR_17543-RA	LHUM_17637-RA
OG0011393	PBAR_13406-RA	LHUM_17657-RA
OG0011395	PBAR_21307-RA	LHUM_21797-RA
OG0011396	PBAR_21319-RA	LHUM_21802-RA
OG0011397	PBAR_16589-RA	LHUM_18331-RA
OG0011398	PBAR_11045-RA	LHUM_11701-RA
OG0011399	PBAR_19867-RA	LHUM_11720-RA
OG0011400	PBAR_22483-RA	LHUM_18980-RA
OG0011401	PBAR_18639-RA	LHUM_18991-RA
OG0011402	PBAR_13498-RA	LHUM_19007-RA
OG0011403	PBAR_10870-RA	LHUM_19010-RA
OG0011404	PBAR_22051-RA	LHUM_19023-RA
OG0011405	PBAR_25977-RA	LHUM_19072-RA
OG0011407	PBAR_17965-RA	LHUM_10974-RA
OG0011408	PBAR_17970-RA	LHUM_10964-RA
OG0011409	PBAR_17961-RA	LHUM_10983-RA
OG0011410	PBAR_11367-RA	LHUM_19167-RA
OG0011411	PBAR_11371-RA	LHUM_19174-RA
OG0011412	PBAR_18446-RA	LHUM_19221-RA
OG0011413	PBAR_18414-RA	LHUM_19237-RA
OG0011414	PBAR_22108-RA	LHUM_19252-RA
OG0011415	PBAR_22113-RA	LHUM_19257-RA
OG0011416	PBAR_15472-RA	LHUM_22578-RA
OG0011417	PBAR_18230-RA	LHUM_22613-RA
OG0011419	PBAR_10183-RA	LHUM_20689-RA
OG0011421	PBAR_26945-RA	LHUM_25669-RA
OG0011422	PBAR_19795-RA	LHUM_17369-RA
OG0011423	PBAR_25178-RA	LHUM_17380-RA
OG0011424	PBAR_14434-RA	LHUM_17388-RA
OG0011425	PBAR_23750-RA	LHUM_17399-RA
OG0011426	PBAR_21145-RA	LHUM_23201-RA
OG0011427	PBAR_21151-RA	LHUM_23207-RA
OG0011428	PBAR_10577-RA	LHUM_23213-RA
OG0011429	PBAR_26864-RA	LHUM_23220-RA
OG0011430	PBAR_18528-RA	LHUM_11909-RA
OG0011434	PBAR_10231-RA	LHUM_16751-RA
OG0011436	PBAR_24555-RA	LHUM_11792-RA
OG0011437	PBAR_10677-RA	LHUM_11408-RA
OG0011438	PBAR_13488-RA	LHUM_23272-RA
OG0011439	PBAR_16840-RA	LHUM_23299-RA
OG0011440	PBAR_26624-RA	LHUM_23311-RA
OG0011441	PBAR_11335-RA	LHUM_23317-RA
OG0011442	PBAR_15581-RA	LHUM_23401-RA
OG0011443	PBAR_17235-RA	LHUM_23417-RA
OG0011444	PBAR_25746-RA	LHUM_23442-RA
OG0011445	PBAR_21511-RA	LHUM_11151-RA
OG0011446	PBAR_11786-RA	LHUM_11945-RA
OG0011447	PBAR_11584-RA	LHUM_11967-RA
OG0011448	PBAR_21076-RA	LHUM_12062-RA
OG0011449	PBAR_21083-RA	LHUM_12087-RA
OG0011450	PBAR_20997-RA	LHUM_12112-RA
OG0011451	PBAR_24730-RA	LHUM_12184-RA
OG0011452	PBAR_14339-RA	LHUM_25374-RA
OG0011453	PBAR_16656-RA	LHUM_14321-RA
OG0011454	PBAR_20528-RA	LHUM_14326-RA
OG0011455	PBAR_12150-RA	LHUM_12577-RA
OG0011456	PBAR_12952-RA	LHUM_12595-RA
OG0011457	PBAR_12946-RA	LHUM_12594-RA
OG0011458	PBAR_14457-RA	LHUM_12597-RA
OG0011459	PBAR_14477-RA	LHUM_12600-RA
OG0011460	PBAR_13043-RA	LHUM_15175-RA
OG0011461	PBAR_23088-RA	LHUM_15248-RA
OG0011462	PBAR_18077-RA	LHUM_15338-RA
OG0011463	PBAR_18093-RA	LHUM_15345-RA
OG0011464	PBAR_18101-RA	LHUM_15360-RA
OG0011465	PBAR_18123-RA	LHUM_15369-RA
OG0011466	PBAR_26270-RA	LHUM_12414-RA
OG0011468	PBAR_16752-RA	LHUM_23022-RA
OG0011469	PBAR_13399-RA	LHUM_23037-RA
OG0011470	PBAR_24868-RA	LHUM_23068-RA
OG0011471	PBAR_10957-RA	LHUM_23089-RA
OG0011472	PBAR_26494-RA	LHUM_26006-RA
OG0011473	PBAR_ar_shd-1	LHUM_23107-RA
OG0011474	PBAR_15010-RA	LHUM_20986-RA
OG0011475	PBAR_18399-RA	LHUM_16374-RA
OG0011476	PBAR_14685-RA	LHUM_16390-RA
OG0011477	PBAR_23364-RA	LHUM_16401-RA
OG0011479	PBAR_17810-RA	LHUM_14391-RA
OG0011481	PBAR_14039-RA	LHUM_14995-RA
OG0011482	PBAR_14041-RA	LHUM_14996-RA
OG0011483	PBAR_22294-RA	LHUM_15021-RA
OG0011484	PBAR_ar_RpLP0-like-1	LHUM_15031-RA
OG0011485	PBAR_17632-RA	LHUM_15033-RA
OG0011487	PBAR_26331-RA	LHUM_25387-RA
OG0011488	PBAR_27023-RA	LHUM_25419-RA
OG0011489	PBAR_23374-RA	LHUM_12991-RA
OG0011490	PBAR_14380-RA	LHUM_13023-RA
OG0011491	PBAR_24107-RA	LHUM_13055-RA
OG0011492	PBAR_17439-RA	LHUM_13063-RA
OG0011493	PBAR_14408-RA	LHUM_13093-RA
OG0011494	PBAR_14403-RA	LHUM_13094-RA
OG0011495	PBAR_17394-RA	LHUM_13116-RA
OG0011496	PBAR_23393-RA	LHUM_13142-RA
OG0011497	PBAR_17423-RA	LHUM_13141-RA
OG0011498	PBAR_23944-RA	LHUM_13169-RA
OG0011499	PBAR_21397-RA	LHUM_12531-RA
OG0011500	PBAR_21382-RA	LHUM_12543-RA
OG0011501	PBAR_26356-RA	LHUM_25897-RA
OG0011502	PBAR_12297-RA	LHUM_20765-RA
OG0011503	PBAR_12301-RA	LHUM_20766-RA
OG0011504	PBAR_20403-RA	LHUM_20797-RA
OG0011505	PBAR_12661-RA	LHUM_12722-RA
OG0011506	PBAR_12647-RA	LHUM_12724-RA
OG0011507	PBAR_12650-RA	LHUM_12738-RA
OG0011509	PBAR_11755-RA	LHUM_10436-RA
OG0011510	PBAR_17808-RA	LHUM_23890-RA
OG0011511	augustus-pbar_scf7180000350332-abinit-gene-2.138-mRNA-1	LHUM_23907-RA
OG0011512	maker-pbar_scf7180000350332-snap-gene-1.10-mRNA-1	LHUM_23909-RA
OG0011513	genemark_masked-pbar_scf7180000350332-abinit-gene-1.54-mRNA-1	LHUM_23911-RA
OG0011514	PBAR_14368-RA	LHUM_17471-RA
OG0011515	PBAR_16964-RA	LHUM_17496-RA
OG0011516	PBAR_16962-RA	LHUM_17502-RA
OG0011517	PBAR_26683-RA	LHUM_25679-RA
OG0011518	PBAR_26684-RA	LHUM_17535-RA
OG0011519	PBAR_18049-RA	LHUM_17536-RA
OG0011520	PBAR_24640-RA	LHUM_17546-RA
OG0011521	PBAR_26205-RA	LHUM_17548-RA
OG0011522	PBAR_26984-RA	LHUM_18394-RA
OG0011523	PBAR_25645-RA	LHUM_21723-RA
OG0011524	PBAR_12565-RA	LHUM_21730-RA
OG0011525	PBAR_12575-RA	LHUM_21735-RA
OG0011526	PBAR_13122-RA	LHUM_19098-RA
OG0011528	PBAR_11329-RA	LHUM_13963-RA
OG0011529	PBAR_21490-RA	LHUM_19110-RA
OG0011530	PBAR_21495-RA	LHUM_19119-RA
OG0011531	PBAR_11080-RA	LHUM_13196-RA
OG0011532	PBAR_26255-RA	LHUM_11289-RA
OG0011533	PBAR_10845-RA	LHUM_11298-RA
OG0011534	PBAR_16598-RA	LHUM_14591-RA
OG0011537	PBAR_24170-RA	LHUM_18499-RA
OG0011538	PBAR_16944-RA	LHUM_18515-RA
OG0011539	maker-pbar_scf7180000350188-snap-gene-2.32-mRNA-2	LHUM_15153-RA
OG0011540	PBAR_18741-RA	LHUM_10584-RA
OG0011541	PBAR_18739-RA	LHUM_10589-RA
OG0011543	PBAR_17359-RA	LHUM_17715-RA
